Retailer,Retailer ID,Invoice Date,Year,Month,Day,Region,State,City,Sales Method,Gender,Product,Price per Unit,Units Sold,Total Sales,Operating Margin,Operating Profit
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Men, Apparel,50.0,300,150000,35,52500
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Women, Apparel,55.0,475,261250,40,104500
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,50.0,575,287500,40,115000
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,40.0,375,150000,35,52500
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,15.0,275,41250,40,16500
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,15.0,250,37500,40,15000
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,25.0,250,62500,35,21875
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,30.0,350,105000,40,42000
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,30.0,525,157500,40,63000
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,20.0,350,70000,35,24500
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,20.0,225,45000,40,18000
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,20.0,200,40000,40,16000
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Men, Apparel,30.0,200,60000,35,21000
Kohl's,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Women, Apparel,30.0,325,97500,40,39000
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,25.0,475,118750,40,47500
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,15.0,300,45000,35,15750
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,25.0,245,61250,40,24500
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,55.0,300,165000,40,66000
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Men, Apparel,75.0,275,206250,35,72188
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Women, Apparel,75.0,375,281250,40,112500
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,70.0,625,437500,40,175000
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,60.0,425,255000,35,89250
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,60.0,375,225000,40,90000
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,60.0,325,195000,40,78000
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,70.0,325,227500,35,79625
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,75.0,425,318750,40,127500
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,25.0,550,137500,35,48125
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,25.0,350,87500,35,30625
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,15.0,350,52500,35,18375
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,20.0,200,40000,35,14000
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Men, Apparel,35.0,250,87500,35,30625
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Women, Apparel,25.0,350,87500,35,30625
Kohl's,1197831,2021-02-14,2021,2,14,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,25.0,600,150000,35,52500
Kohl's,1197831,2021-02-14,2021,2,14,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,25.0,250,62500,35,21875
Kohl's,1197831,2021-02-14,2021,2,14,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,15.0,300,45000,35,15750
Kohl's,1197831,2021-02-14,2021,2,14,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,20.0,150,30000,35,10500
Kohl's,1197831,2021-02-14,2021,2,14,Midwest,Kansas,Wichita,Online,Men, Apparel,35.0,225,78750,35,27563
Kohl's,1197831,2021-02-14,2021,2,14,Midwest,Kansas,Wichita,Online,Women, Apparel,20.0,325,65000,35,22750
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,20.0,545,109000,35,38150
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,20.0,225,45000,35,15750
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,10.0,250,25000,35,8750
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,20.0,100,20000,35,7000
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Men, Apparel,35.0,150,52500,35,18375
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Women, Apparel,25.0,250,62500,35,21875
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Men, Street Footwear,25.0,500,125000,35,43750
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,25.0,200,50000,35,17500
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Women, Street Footwear,15.0,200,30000,35,10500
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,20.0,125,25000,35,8750
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Men, Apparel,40.0,150,60000,35,21000
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Women, Apparel,30.0,300,90000,35,31500
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,40.0,570,228000,35,79800
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,40.0,275,110000,35,38500
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,35.0,250,87500,35,30625
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,35.0,200,70000,35,24500
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Men, Apparel,45.0,225,101250,35,35438
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Women, Apparel,45.0,325,146250,35,51188
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Men, Street Footwear,40.0,575,230000,35,80500
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,35.0,325,113750,35,39813
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Women, Street Footwear,40.0,300,120000,35,42000
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,40.0,275,110000,35,38500
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Men, Apparel,55.0,275,151250,35,52938
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Women, Apparel,60.0,450,270000,35,94500
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,55.0,675,371250,35,129938
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,50.0,425,212500,35,74375
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,45.0,350,157500,35,55125
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,45.0,300,135000,35,47250
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Men, Apparel,60.0,325,195000,35,68250
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Women, Apparel,65.0,500,325000,35,113750
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Men, Street Footwear,60.0,650,390000,35,136500
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,55.0,425,233750,35,81813
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Women, Street Footwear,50.0,350,175000,35,61250
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,40.0,300,120000,35,42000
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Men, Apparel,50.0,275,137500,35,48125
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Women, Apparel,55.0,450,247500,35,86625
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,50.0,550,275000,35,96250
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,40.0,350,140000,35,49000
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,15.0,250,37500,35,13125
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,15.0,225,33750,35,11813
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Men, Apparel,25.0,225,56250,35,19688
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Women, Apparel,30.0,325,97500,35,34125
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Men, Street Footwear,30.0,500,150000,35,52500
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,20.0,325,65000,35,22750
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Women, Street Footwear,20.0,200,40000,35,14000
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,20.0,175,35000,35,12250
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Men, Apparel,30.0,175,52500,35,18375
Foot Locker,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Women, Apparel,30.0,300,90000,35,31500
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Men, Street Footwear,25.0,450,112500,35,39375
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,15.0,275,41250,35,14438
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Women, Street Footwear,25.0,220,55000,35,19250
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,55.0,275,151250,35,52938
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Men, Apparel,75.0,250,187500,35,65625
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Women, Apparel,75.0,350,262500,35,91875
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,70.0,600,420000,35,147000
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,60.0,400,240000,35,84000
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,60.0,350,210000,35,73500
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,60.0,300,180000,35,63000
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Men, Apparel,70.0,300,210000,35,73500
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Women, Apparel,75.0,400,300000,35,105000
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,40.0,475,190000,35,66500
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,40.0,275,110000,30,33000
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,30.0,275,82500,30,24750
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,35.0,125,43750,30,13125
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Men, Apparel,50.0,175,87500,35,30625
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Women, Apparel,40.0,275,110000,40,44000
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,40.0,525,210000,35,73500
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,40.0,175,70000,30,21000
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,30.0,225,67500,30,20250
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,35.0,100,35000,30,10500
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,50.0,175,87500,35,30625
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,35.0,275,96250,40,38500
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,40.0,495,198000,35,69300
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,40.0,200,80000,30,24000
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,30.0,225,67500,30,20250
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,35.0,75,26250,30,7875
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,50.0,125,62500,35,21875
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,40.0,225,90000,40,36000
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,40.0,450,180000,35,63000
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,40.0,150,60000,30,18000
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,30.0,150,45000,30,13500
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,35.0,75,26250,30,7875
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,60.0,100,60000,35,21000
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,50.0,225,112500,40,45000
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,60.0,495,297000,35,103950
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,50.0,200,100000,30,30000
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,45.0,175,78750,30,23625
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,45.0,100,45000,30,13500
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,55.0,125,68750,35,24063
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,60.0,250,150000,40,60000
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,45.0,500,225000,35,78750
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,40.0,250,100000,30,30000
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,35.0,200,70000,30,21000
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,35.0,175,61250,30,18375
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,45.0,175,78750,35,27563
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,55.0,325,178750,40,71500
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,50.0,550,275000,35,96250
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,45.0,300,135000,30,40500
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,40.0,225,90000,30,27000
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,40.0,175,70000,30,21000
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,50.0,200,100000,35,35000
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,55.0,375,206250,40,82500
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,50.0,525,262500,35,91875
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,45.0,300,135000,30,40500
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,40.0,225,90000,30,27000
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,40.0,200,80000,30,24000
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,50.0,175,87500,35,30625
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,55.0,350,192500,40,77000
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,45.0,475,213750,35,74813
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,40.0,275,110000,30,33000
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,35.0,175,61250,30,18375
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,35.0,150,52500,30,15750
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,45.0,150,67500,35,23625
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,50.0,225,112500,40,45000
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,55.0,400,220000,35,77000
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,45.0,250,112500,30,33750
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,45.0,150,67500,30,20250
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,45.0,125,56250,30,16875
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,55.0,125,68750,35,24063
Sports Direct,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,60.0,250,150000,40,60000
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,55.0,400,220000,35,77000
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,45.0,250,112500,30,33750
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,45.0,195,87750,30,26325
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,45.0,175,78750,30,23625
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,60.0,150,90000,35,31500
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,65.0,250,162500,40,65000
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,60.0,500,300000,35,105000
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,50.0,300,150000,30,45000
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,50.0,250,125000,30,37500
